worker_id,year,month,platform,monthly_income,workdays,n_platforms_active,is_holiday_season,pattern,job,work_type
265,2025,9,쿠팡홈서비스,624000,8,1,1,regular,etc,occasional
265,2025,10,쿠팡홈서비스,641000,7,1,0,regular,etc,occasional
265,2025,11,쿠팡홈서비스,667000,9,1,0,regular,etc,occasional
265,2025,12,쿠팡홈서비스,820000,11,1,1,regular,etc,occasional
265,2026,1,쿠팡홈서비스,499000,6,1,1,regular,etc,occasional
265,2026,2,쿠팡홈서비스,599000,6,1,1,regular,etc,occasional
265,2026,3,쿠팡홈서비스,634000,7,1,0,regular,etc,occasional
265,2026,4,쿠팡홈서비스,787000,10,1,0,regular,etc,occasional
265,2026,5,쿠팡홈서비스,805000,11,1,0,regular,etc,occasional
266,2024,6,미소,552000,9,3,0,seasonal,care_cleaning,secondary
266,2024,7,미소,922000,18,3,0,seasonal,care_cleaning,secondary
266,2024,8,미소,723000,11,3,0,seasonal,care_cleaning,secondary
266,2024,9,미소,806000,13,3,1,seasonal,care_cleaning,secondary
266,2024,10,미소,763000,14,3,0,seasonal,care_cleaning,secondary
266,2024,11,미소,807000,12,3,0,seasonal,care_cleaning,secondary
266,2024,12,미소,691000,11,3,1,seasonal,care_cleaning,secondary
266,2025,1,미소,591000,9,3,1,seasonal,care_cleaning,secondary
266,2025,2,미소,650000,11,3,1,seasonal,care_cleaning,secondary
266,2025,3,미소,646000,10,3,0,seasonal,care_cleaning,secondary
266,2025,4,미소,772000,13,3,0,seasonal,care_cleaning,secondary
266,2025,5,미소,786000,13,3,0,seasonal,care_cleaning,secondary
266,2025,6,미소,710000,11,3,0,seasonal,care_cleaning,secondary
266,2025,7,미소,796000,14,3,0,seasonal,care_cleaning,secondary
266,2025,8,미소,776000,14,3,0,seasonal,care_cleaning,secondary
266,2025,9,미소,816000,12,3,1,seasonal,care_cleaning,secondary
266,2025,10,미소,826000,12,3,0,seasonal,care_cleaning,secondary
266,2025,11,미소,774000,12,3,0,seasonal,care_cleaning,secondary
266,2025,12,미소,608000,11,3,1,seasonal,care_cleaning,secondary
266,2026,1,미소,714000,12,3,1,seasonal,care_cleaning,secondary
266,2026,2,미소,842000,13,3,1,seasonal,care_cleaning,secondary
266,2026,3,미소,806000,15,3,0,seasonal,care_cleaning,secondary
266,2026,4,미소,892000,14,3,0,seasonal,care_cleaning,secondary
266,2026,5,미소,827000,12,3,0,seasonal,care_cleaning,secondary
267,2024,6,카카오모빌리티,1115000,13,2,0,seasonal,delivery_transport,secondary
267,2024,7,카카오모빌리티,951000,12,2,0,seasonal,delivery_transport,secondary
267,2024,8,카카오모빌리티,1219000,14,2,0,seasonal,delivery_transport,secondary
267,2024,9,카카오모빌리티,922000,10,2,1,seasonal,delivery_transport,secondary
267,2024,10,카카오모빌리티,1129000,15,2,0,seasonal,delivery_transport,secondary
267,2024,11,카카오모빌리티,1342000,14,2,0,seasonal,delivery_transport,secondary
267,2024,12,카카오모빌리티,1325000,16,2,1,seasonal,delivery_transport,secondary
267,2025,1,카카오모빌리티,871000,12,2,1,seasonal,delivery_transport,secondary
267,2025,2,카카오모빌리티,1013000,11,2,1,seasonal,delivery_transport,secondary
267,2025,3,카카오모빌리티,1006000,13,2,0,seasonal,delivery_transport,secondary
267,2025,4,카카오모빌리티,1175000,13,2,0,seasonal,delivery_transport,secondary
267,2025,5,카카오모빌리티,1079000,14,2,0,seasonal,delivery_transport,secondary
267,2025,6,카카오모빌리티,1095000,15,2,0,seasonal,delivery_transport,secondary
267,2025,7,카카오모빌리티,1074000,13,2,0,seasonal,delivery_transport,secondary
267,2025,8,카카오모빌리티,1155000,15,2,0,seasonal,delivery_transport,secondary
267,2025,9,카카오모빌리티,1247000,13,2,1,seasonal,delivery_transport,secondary
267,2025,10,카카오모빌리티,1226000,14,2,0,seasonal,delivery_transport,secondary
267,2025,11,카카오모빌리티,1654000,15,2,0,seasonal,delivery_transport,secondary
267,2025,12,카카오모빌리티,1606000,18,2,1,seasonal,delivery_transport,secondary
267,2026,1,카카오모빌리티,1000000,11,2,1,seasonal,delivery_transport,secondary
267,2026,2,카카오모빌리티,1019000,11,2,1,seasonal,delivery_transport,secondary
267,2026,3,카카오모빌리티,1309000,14,2,0,seasonal,delivery_transport,secondary
267,2026,4,카카오모빌리티,1716000,14,2,0,seasonal,delivery_transport,secondary
267,2026,5,카카오모빌리티,1158000,14,2,0,seasonal,delivery_transport,secondary
268,2024,6,요기요,2695000,17,1,0,seasonal,delivery_transport,primary
268,2024,7,요기요,3766000,23,1,0,seasonal,delivery_transport,primary
268,2024,8,요기요,4199000,25,1,0,seasonal,delivery_transport,primary
268,2024,9,요기요,2651000,20,1,1,seasonal,delivery_transport,primary
268,2024,10,요기요,3156000,22,1,0,seasonal,delivery_transport,primary
268,2024,11,요기요,3657000,25,1,0,seasonal,delivery_transport,primary
268,2024,12,요기요,4087000,29,1,1,seasonal,delivery_transport,primary
268,2025,1,요기요,2894000,18,1,1,seasonal,delivery_transport,primary
268,2025,2,요기요,2583000,16,1,1,seasonal,delivery_transport,primary
268,2025,3,요기요,3131000,22,1,0,seasonal,delivery_transport,primary
268,2025,4,요기요,3353000,22,1,0,seasonal,delivery_transport,primary
268,2025,5,요기요,3121000,22,1,0,seasonal,delivery_transport,primary
268,2025,6,요기요,3414000,25,1,0,seasonal,delivery_transport,primary
268,2025,7,요기요,4268000,32,1,0,seasonal,delivery_transport,primary
268,2025,8,요기요,3566000,28,1,0,seasonal,delivery_transport,primary
268,2025,9,요기요,3272000,21,1,1,seasonal,delivery_transport,primary
268,2025,10,요기요,3007000,22,1,0,seasonal,delivery_transport,primary
268,2025,11,요기요,2989000,21,1,0,seasonal,delivery_transport,primary
268,2025,12,요기요,3112000,22,1,1,seasonal,delivery_transport,primary
268,2026,1,요기요,2807000,17,1,1,seasonal,delivery_transport,primary
268,2026,2,요기요,2697000,18,1,1,seasonal,delivery_transport,primary
268,2026,3,요기요,2399000,16,1,0,seasonal,delivery_transport,primary
268,2026,4,요기요,3064000,22,1,0,seasonal,delivery_transport,primary
268,2026,5,요기요,2860000,23,1,0,seasonal,delivery_transport,primary
269,2024,6,바로고,870000,14,2,0,regular,delivery_transport,secondary
269,2024,7,바로고,968000,17,2,0,regular,delivery_transport,secondary
269,2024,8,바로고,627000,11,2,0,regular,delivery_transport,secondary
269,2024,9,바로고,908000,15,2,1,regular,delivery_transport,secondary
269,2024,10,바로고,1015000,17,2,0,regular,delivery_transport,secondary
269,2024,11,바로고,836000,13,2,0,regular,delivery_transport,secondary
269,2024,12,바로고,854000,15,2,1,regular,delivery_transport,secondary
269,2025,1,바로고,971000,14,2,1,regular,delivery_transport,secondary
269,2025,2,바로고,715000,11,2,1,regular,delivery_transport,secondary
269,2025,3,바로고,807000,14,2,0,regular,delivery_transport,secondary
269,2025,4,바로고,894000,15,2,0,regular,delivery_transport,secondary
269,2025,5,바로고,840000,13,2,0,regular,delivery_transport,secondary
269,2025,6,바로고,951000,13,2,0,regular,delivery_transport,secondary
269,2025,7,바로고,859000,15,2,0,regular,delivery_transport,secondary
269,2025,8,바로고,933000,16,2,0,regular,delivery_transport,secondary
269,2025,9,바로고,965000,13,2,1,regular,delivery_transport,secondary
269,2025,10,바로고,921000,14,2,0,regular,delivery_transport,secondary
269,2025,11,바로고,926000,15,2,0,regular,delivery_transport,secondary
269,2025,12,바로고,809000,14,2,1,regular,delivery_transport,secondary
269,2026,1,바로고,983000,15,2,1,regular,delivery_transport,secondary
269,2026,2,바로고,945000,17,2,1,regular,delivery_transport,secondary
269,2026,3,바로고,866000,13,2,0,regular,delivery_transport,secondary
269,2026,4,바로고,875000,15,2,0,regular,delivery_transport,secondary
269,2026,5,바로고,767000,13,2,0,regular,delivery_transport,secondary
270,2024,6,크몽,1810000,24,2,0,regular,professional,primary
270,2024,7,크몽,1839000,20,2,0,regular,professional,primary
270,2024,8,크몽,1935000,22,2,0,regular,professional,primary
270,2024,9,크몽,1217000,17,2,1,regular,professional,primary
270,2024,10,크몽,1586000,22,2,0,regular,professional,primary
270,2024,11,크몽,1713000,22,2,0,regular,professional,primary
270,2024,12,크몽,2366000,25,2,1,regular,professional,primary
270,2025,1,크몽,1660000,18,2,1,regular,professional,primary
270,2025,2,크몽,1764000,23,2,1,regular,professional,primary
270,2025,3,크몽,1630000,23,2,0,regular,professional,primary
270,2025,4,크몽,1800000,23,2,0,regular,professional,primary
270,2025,5,크몽,1490000,17,2,0,regular,professional,primary
270,2025,6,크몽,1724000,19,2,0,regular,professional,primary
270,2025,7,크몽,2146000,29,2,0,regular,professional,primary
270,2025,8,크몽,2149000,30,2,0,regular,professional,primary
270,2025,9,크몽,1914000,27,2,1,regular,professional,primary
270,2025,10,크몽,2132000,25,2,0,regular,professional,primary
270,2025,11,크몽,1607000,18,2,0,regular,professional,primary
270,2025,12,크몽,1613000,23,2,1,regular,professional,primary
270,2026,1,크몽,1738000,19,2,1,regular,professional,primary
270,2026,2,크몽,2004000,23,2,1,regular,professional,primary
270,2026,3,크몽,1476000,17,2,0,regular,professional,primary
270,2026,4,크몽,2058000,27,2,0,regular,professional,primary
270,2026,5,크몽,1384000,16,2,0,regular,professional,primary
271,2024,6,카카오모빌리티,705000,7,2,0,seasonal,delivery_transport,occasional
271,2024,7,카카오모빌리티,785000,8,2,0,seasonal,delivery_transport,occasional
271,2024,8,카카오모빌리티,762000,8,2,0,seasonal,delivery_transport,occasional
271,2024,9,카카오모빌리티,545000,7,2,1,seasonal,delivery_transport,occasional
271,2024,10,카카오모빌리티,661000,8,2,0,seasonal,delivery_transport,occasional
271,2024,11,카카오모빌리티,826000,8,2,0,seasonal,delivery_transport,occasional
271,2024,12,카카오모빌리티,872000,11,2,1,seasonal,delivery_transport,occasional
271,2025,1,카카오모빌리티,636000,7,2,1,seasonal,delivery_transport,occasional
271,2025,2,카카오모빌리티,684000,8,2,1,seasonal,delivery_transport,occasional
271,2025,3,카카오모빌리티,579000,6,2,0,seasonal,delivery_transport,occasional
271,2025,4,카카오모빌리티,753000,8,2,0,seasonal,delivery_transport,occasional
271,2025,5,카카오모빌리티,906000,11,2,0,seasonal,delivery_transport,occasional
271,2025,6,카카오모빌리티,844000,8,2,0,seasonal,delivery_transport,occasional
271,2025,7,카카오모빌리티,743000,9,2,0,seasonal,delivery_transport,occasional
271,2025,8,카카오모빌리티,702000,8,2,0,seasonal,delivery_transport,occasional
271,2025,9,카카오모빌리티,518000,7,2,1,seasonal,delivery_transport,occasional
271,2025,10,카카오모빌리티,637000,8,2,0,seasonal,delivery_transport,occasional
271,2025,11,카카오모빌리티,836000,9,2,0,seasonal,delivery_transport,occasional
271,2025,12,카카오모빌리티,1150000,9,2,1,seasonal,delivery_transport,occasional
271,2026,1,카카오모빌리티,651000,8,2,1,seasonal,delivery_transport,occasional
271,2026,2,카카오모빌리티,594000,8,2,1,seasonal,delivery_transport,occasional
271,2026,3,카카오모빌리티,769000,8,2,0,seasonal,delivery_transport,occasional
271,2026,4,카카오모빌리티,925000,12,2,0,seasonal,delivery_transport,occasional
271,2026,5,카카오모빌리티,1019000,9,2,0,seasonal,delivery_transport,occasional
272,2024,6,이랜서,2031000,19,2,0,seasonal,it_service,primary
272,2024,7,이랜서,2783000,29,2,0,seasonal,it_service,primary
272,2024,8,이랜서,2715000,22,2,0,seasonal,it_service,primary
272,2024,9,이랜서,2355000,24,2,1,seasonal,it_service,primary
272,2024,10,이랜서,2342000,21,2,0,seasonal,it_service,primary
272,2024,11,이랜서,2242000,23,2,0,seasonal,it_service,primary
272,2024,12,이랜서,2918000,24,2,1,seasonal,it_service,primary
272,2025,1,이랜서,2501000,25,2,1,seasonal,it_service,primary
272,2025,2,이랜서,2167000,23,2,1,seasonal,it_service,primary
272,2025,3,이랜서,2247000,19,2,0,seasonal,it_service,primary
272,2025,4,이랜서,3026000,24,2,0,seasonal,it_service,primary
272,2025,5,이랜서,2695000,22,2,0,seasonal,it_service,primary
272,2025,6,이랜서,2268000,19,2,0,seasonal,it_service,primary
272,2025,7,이랜서,2680000,23,2,0,seasonal,it_service,primary
272,2025,8,이랜서,3184000,31,2,0,seasonal,it_service,primary
272,2025,9,이랜서,2728000,26,2,1,seasonal,it_service,primary
272,2025,10,이랜서,2787000,27,2,0,seasonal,it_service,primary
272,2025,11,이랜서,2438000,20,2,0,seasonal,it_service,primary
272,2025,12,이랜서,3461000,25,2,1,seasonal,it_service,primary
272,2026,1,이랜서,2102000,21,2,1,seasonal,it_service,primary
272,2026,2,이랜서,1918000,16,2,1,seasonal,it_service,primary
272,2026,3,이랜서,2991000,29,2,0,seasonal,it_service,primary
272,2026,4,이랜서,2639000,21,2,0,seasonal,it_service,primary
272,2026,5,이랜서,2482000,26,2,0,seasonal,it_service,primary
273,2024,6,숨고,2652000,20,2,0,irregular,professional,secondary
273,2024,7,숨고,3641000,20,2,0,irregular,professional,secondary
273,2024,8,숨고,892000,11,2,0,irregular,professional,secondary
273,2024,9,숨고,842000,12,2,1,irregular,professional,secondary
273,2024,10,숨고,1670000,21,2,0,irregular,professional,secondary
273,2024,11,숨고,2188000,18,2,0,irregular,professional,secondary
273,2024,12,숨고,630000,10,2,1,irregular,professional,secondary
273,2025,1,숨고,870000,11,2,1,irregular,professional,secondary
273,2025,2,숨고,1532000,18,2,1,irregular,professional,secondary
273,2025,3,숨고,1954000,20,2,0,irregular,professional,secondary
273,2025,4,숨고,427000,7,2,0,irregular,professional,secondary
273,2025,5,숨고,1711000,17,2,0,irregular,professional,secondary
273,2025,6,숨고,544000,7,2,0,irregular,professional,secondary
273,2025,7,숨고,326000,5,1,0,irregular,professional,secondary
273,2025,8,숨고,0,0,0,0,irregular,professional,secondary
273,2025,9,숨고,0,0,0,1,irregular,professional,secondary
273,2025,10,숨고,891000,12,2,0,irregular,professional,secondary
273,2025,11,숨고,532000,7,2,0,irregular,professional,secondary
273,2025,12,숨고,1909000,21,2,1,irregular,professional,secondary
273,2026,1,숨고,1182000,17,2,1,irregular,professional,secondary
273,2026,2,숨고,353000,5,1,1,irregular,professional,secondary
273,2026,3,숨고,973000,12,2,0,irregular,professional,secondary
273,2026,4,숨고,2991000,21,2,0,irregular,professional,secondary
273,2026,5,숨고,147000,2,1,0,irregular,professional,secondary
274,2024,6,크라우드웍스,574000,9,1,0,irregular,simple_computer,primary
274,2024,7,크라우드웍스,393000,6,1,0,irregular,simple_computer,primary
274,2024,8,크라우드웍스,904000,12,2,0,irregular,simple_computer,primary
274,2024,9,크라우드웍스,677000,9,2,1,irregular,simple_computer,primary
274,2024,10,크라우드웍스,0,0,0,0,irregular,simple_computer,primary
274,2024,11,크라우드웍스,0,0,0,0,irregular,simple_computer,primary
274,2024,12,크라우드웍스,402000,6,1,1,irregular,simple_computer,primary
274,2025,1,크라우드웍스,337000,4,1,1,irregular,simple_computer,primary
274,2025,2,크라우드웍스,305000,4,1,1,irregular,simple_computer,primary
274,2025,3,크라우드웍스,1138000,18,2,0,irregular,simple_computer,primary
274,2025,4,크라우드웍스,2256000,30,2,0,irregular,simple_computer,primary
274,2025,5,크라우드웍스,1111000,18,2,0,irregular,simple_computer,primary
274,2025,6,크라우드웍스,1272000,17,2,0,irregular,simple_computer,primary
274,2025,7,크라우드웍스,1689000,23,2,0,irregular,simple_computer,primary
274,2025,8,크라우드웍스,400000,5,1,0,irregular,simple_computer,primary
274,2025,9,크라우드웍스,443000,6,1,1,irregular,simple_computer,primary
274,2025,10,크라우드웍스,996000,15,2,0,irregular,simple_computer,primary
274,2025,11,크라우드웍스,735000,12,2,0,irregular,simple_computer,primary
274,2025,12,크라우드웍스,931000,12,2,1,irregular,simple_computer,primary
274,2026,1,크라우드웍스,635000,8,2,1,irregular,simple_computer,primary
274,2026,2,크라우드웍스,1123000,14,2,1,irregular,simple_computer,primary
274,2026,3,크라우드웍스,377000,6,1,0,irregular,simple_computer,primary
274,2026,4,크라우드웍스,0,0,0,0,irregular,simple_computer,primary
274,2026,5,크라우드웍스,0,0,0,0,irregular,simple_computer,primary
275,2024,6,카카오T대리,1481000,27,3,0,seasonal,delivery_transport,primary
275,2024,7,카카오T대리,1120000,23,3,0,seasonal,delivery_transport,primary
275,2024,8,카카오T대리,1094000,20,3,0,seasonal,delivery_transport,primary
275,2024,9,카카오T대리,1015000,20,3,1,seasonal,delivery_transport,primary
275,2024,10,카카오T대리,887000,16,3,0,seasonal,delivery_transport,primary
275,2024,11,카카오T대리,1571000,31,3,0,seasonal,delivery_transport,primary
275,2024,12,카카오T대리,1485000,25,3,1,seasonal,delivery_transport,primary
275,2025,1,카카오T대리,1018000,19,3,1,seasonal,delivery_transport,primary
275,2025,2,카카오T대리,841000,15,3,1,seasonal,delivery_transport,primary
275,2025,3,카카오T대리,1244000,25,3,0,seasonal,delivery_transport,primary
275,2025,4,카카오T대리,1216000,21,3,0,seasonal,delivery_transport,primary
275,2025,5,카카오T대리,980000,17,3,0,seasonal,delivery_transport,primary
275,2025,6,카카오T대리,1039000,20,3,0,seasonal,delivery_transport,primary
275,2025,7,카카오T대리,1282000,28,3,0,seasonal,delivery_transport,primary
275,2025,8,카카오T대리,934000,16,3,0,seasonal,delivery_transport,primary
275,2025,9,카카오T대리,911000,18,3,1,seasonal,delivery_transport,primary
275,2025,10,카카오T대리,1299000,26,3,0,seasonal,delivery_transport,primary
275,2025,11,카카오T대리,1478000,29,3,0,seasonal,delivery_transport,primary
275,2025,12,카카오T대리,1504000,25,3,1,seasonal,delivery_transport,primary
275,2026,1,카카오T대리,819000,15,3,1,seasonal,delivery_transport,primary
275,2026,2,카카오T대리,958000,21,3,1,seasonal,delivery_transport,primary
275,2026,3,카카오T대리,949000,18,3,0,seasonal,delivery_transport,primary
275,2026,4,카카오T대리,1270000,24,3,0,seasonal,delivery_transport,primary
275,2026,5,카카오T대리,1540000,32,3,0,seasonal,delivery_transport,primary
276,2024,6,생각대로,1177000,12,1,0,irregular,delivery_transport,primary
276,2024,7,생각대로,0,0,0,0,irregular,delivery_transport,primary
276,2024,8,생각대로,0,0,0,0,irregular,delivery_transport,primary
276,2024,9,생각대로,741000,6,1,1,irregular,delivery_transport,primary
276,2024,10,생각대로,1707000,15,1,0,irregular,delivery_transport,primary
276,2024,11,생각대로,1783000,17,1,0,irregular,delivery_transport,primary
276,2024,12,생각대로,1845000,14,1,1,irregular,delivery_transport,primary
276,2025,1,생각대로,2616000,26,1,1,irregular,delivery_transport,primary
276,2025,2,생각대로,6693000,28,1,1,irregular,delivery_transport,primary
276,2025,3,생각대로,3551000,25,1,0,irregular,delivery_transport,primary
276,2025,4,생각대로,8846000,26,1,0,irregular,delivery_transport,primary
276,2025,5,생각대로,5637000,24,1,0,irregular,delivery_transport,primary
276,2025,6,생각대로,5160000,25,1,0,irregular,delivery_transport,primary
276,2025,7,생각대로,3208000,24,1,0,irregular,delivery_transport,primary
276,2025,8,생각대로,2315000,19,1,0,irregular,delivery_transport,primary
276,2025,9,생각대로,2783000,25,1,1,irregular,delivery_transport,primary
276,2025,10,생각대로,740000,6,1,0,irregular,delivery_transport,primary
276,2025,11,생각대로,1230000,12,1,0,irregular,delivery_transport,primary
276,2025,12,생각대로,2092000,20,1,1,irregular,delivery_transport,primary
276,2026,1,생각대로,2570000,25,1,1,irregular,delivery_transport,primary
276,2026,2,생각대로,2129000,22,1,1,irregular,delivery_transport,primary
276,2026,3,생각대로,4061000,25,1,0,irregular,delivery_transport,primary
276,2026,4,생각대로,2665000,24,1,0,irregular,delivery_transport,primary
276,2026,5,생각대로,1504000,15,1,0,irregular,delivery_transport,primary
277,2024,6,크몽,1960000,14,1,0,irregular,professional,primary
277,2024,7,크몽,2155000,14,1,0,irregular,professional,primary
277,2024,8,크몽,2195000,18,1,0,irregular,professional,primary
277,2024,9,크몽,1054000,7,1,1,irregular,professional,primary
277,2024,10,크몽,0,0,0,0,irregular,professional,primary
277,2024,11,크몽,998000,8,1,0,irregular,professional,primary
277,2024,12,크몽,5595000,27,1,1,irregular,professional,primary
277,2025,1,크몽,0,0,0,1,irregular,professional,primary
277,2025,2,크몽,0,0,0,1,irregular,professional,primary
277,2025,3,크몽,0,0,0,0,irregular,professional,primary
277,2025,4,크몽,3131000,22,1,0,irregular,professional,primary
277,2025,5,크몽,0,0,0,0,irregular,professional,primary
277,2025,6,크몽,1248000,9,1,0,irregular,professional,primary
277,2025,7,크몽,0,0,0,0,irregular,professional,primary
277,2025,8,크몽,1955000,13,1,0,irregular,professional,primary
277,2025,9,크몽,488000,4,1,1,irregular,professional,primary
277,2025,10,크몽,0,0,0,0,irregular,professional,primary
277,2025,11,크몽,2821000,19,1,0,irregular,professional,primary
277,2025,12,크몽,0,0,0,1,irregular,professional,primary
277,2026,1,크몽,3546000,24,1,1,irregular,professional,primary
277,2026,2,크몽,1147000,10,1,1,irregular,professional,primary
277,2026,3,크몽,3610000,26,1,0,irregular,professional,primary
277,2026,4,크몽,9000000,27,1,0,irregular,professional,primary
277,2026,5,크몽,3016000,25,1,0,irregular,professional,primary
278,2024,6,크라우드웍스,142000,2,1,0,irregular,simple_computer,occasional
278,2024,7,크라우드웍스,628000,6,1,0,irregular,simple_computer,occasional
278,2024,8,크라우드웍스,644000,7,1,0,irregular,simple_computer,occasional
278,2024,9,크라우드웍스,232000,3,1,1,irregular,simple_computer,occasional
278,2024,10,크라우드웍스,0,0,0,0,irregular,simple_computer,occasional
278,2024,11,크라우드웍스,0,0,0,0,irregular,simple_computer,occasional
278,2024,12,크라우드웍스,0,0,0,1,irregular,simple_computer,occasional
278,2025,1,크라우드웍스,0,0,0,1,irregular,simple_computer,occasional
278,2025,2,크라우드웍스,0,0,0,1,irregular,simple_computer,occasional
278,2025,3,크라우드웍스,0,0,0,0,irregular,simple_computer,occasional
278,2025,4,크라우드웍스,0,0,0,0,irregular,simple_computer,occasional
278,2025,5,크라우드웍스,0,0,0,0,irregular,simple_computer,occasional
278,2025,6,크라우드웍스,0,0,0,0,irregular,simple_computer,occasional
278,2025,7,크라우드웍스,0,0,0,0,irregular,simple_computer,occasional
278,2025,8,크라우드웍스,0,0,0,0,irregular,simple_computer,occasional
278,2025,9,크라우드웍스,0,0,0,1,irregular,simple_computer,occasional
278,2025,10,크라우드웍스,81000,1,1,0,irregular,simple_computer,occasional
278,2025,11,크라우드웍스,228000,3,1,0,irregular,simple_computer,occasional
278,2025,12,크라우드웍스,604000,6,1,1,irregular,simple_computer,occasional
278,2026,1,크라우드웍스,777000,5,1,1,irregular,simple_computer,occasional
278,2026,2,크라우드웍스,187000,3,1,1,irregular,simple_computer,occasional
278,2026,3,크라우드웍스,90000,1,1,0,irregular,simple_computer,occasional
278,2026,4,크라우드웍스,177000,2,1,0,irregular,simple_computer,occasional
278,2026,5,크라우드웍스,554000,7,1,0,irregular,simple_computer,occasional
279,2024,6,로지올,1650000,17,2,0,irregular,delivery_transport,secondary
279,2024,7,로지올,1385000,13,2,0,irregular,delivery_transport,secondary
279,2024,8,로지올,1599000,13,2,0,irregular,delivery_transport,secondary
279,2024,9,로지올,1631000,17,2,1,irregular,delivery_transport,secondary
279,2024,10,로지올,2562000,16,2,0,irregular,delivery_transport,secondary
279,2024,11,로지올,1292000,12,2,0,irregular,delivery_transport,secondary
279,2024,12,로지올,1165000,11,2,1,irregular,delivery_transport,secondary
279,2025,1,로지올,1684000,17,2,1,irregular,delivery_transport,secondary
279,2025,2,로지올,918000,10,2,1,irregular,delivery_transport,secondary
279,2025,3,로지올,589000,5,2,0,irregular,delivery_transport,secondary
279,2025,4,로지올,909000,9,2,0,irregular,delivery_transport,secondary
279,2025,5,로지올,1114000,12,2,0,irregular,delivery_transport,secondary
279,2025,6,로지올,1196000,10,2,0,irregular,delivery_transport,secondary
279,2025,7,로지올,1344000,12,2,0,irregular,delivery_transport,secondary
279,2025,8,로지올,0,0,0,0,irregular,delivery_transport,secondary
279,2025,9,로지올,436000,4,1,1,irregular,delivery_transport,secondary
279,2025,10,로지올,341000,3,1,0,irregular,delivery_transport,secondary
279,2025,11,로지올,564000,6,2,0,irregular,delivery_transport,secondary
279,2025,12,로지올,286000,3,1,1,irregular,delivery_transport,secondary
279,2026,1,로지올,293000,3,1,1,irregular,delivery_transport,secondary
279,2026,2,로지올,0,0,0,1,irregular,delivery_transport,secondary
279,2026,3,로지올,0,0,0,0,irregular,delivery_transport,secondary
279,2026,4,로지올,0,0,0,0,irregular,delivery_transport,secondary
279,2026,5,로지올,0,0,0,0,irregular,delivery_transport,secondary
280,2024,6,카카오모빌리티,1927000,25,1,0,seasonal,delivery_transport,primary
280,2024,7,카카오모빌리티,2053000,21,1,0,seasonal,delivery_transport,primary
280,2024,8,카카오모빌리티,1469000,15,1,0,seasonal,delivery_transport,primary
280,2024,9,카카오모빌리티,1327000,16,1,1,seasonal,delivery_transport,primary
280,2024,10,카카오모빌리티,1671000,23,1,0,seasonal,delivery_transport,primary
280,2024,11,카카오모빌리티,2325000,28,1,0,seasonal,delivery_transport,primary
280,2024,12,카카오모빌리티,2382000,26,1,1,seasonal,delivery_transport,primary
280,2025,1,카카오모빌리티,1554000,19,1,1,seasonal,delivery_transport,primary
280,2025,2,카카오모빌리티,1640000,21,1,1,seasonal,delivery_transport,primary
280,2025,3,카카오모빌리티,1778000,21,1,0,seasonal,delivery_transport,primary
280,2025,4,카카오모빌리티,1855000,20,1,0,seasonal,delivery_transport,primary
280,2025,5,카카오모빌리티,2003000,22,1,0,seasonal,delivery_transport,primary
280,2025,6,카카오모빌리티,2164000,24,1,0,seasonal,delivery_transport,primary
280,2025,7,카카오모빌리티,1650000,20,1,0,seasonal,delivery_transport,primary
280,2025,8,카카오모빌리티,2015000,25,1,0,seasonal,delivery_transport,primary
280,2025,9,카카오모빌리티,1668000,18,1,1,seasonal,delivery_transport,primary
280,2025,10,카카오모빌리티,1870000,20,1,0,seasonal,delivery_transport,primary
280,2025,11,카카오모빌리티,2558000,22,1,0,seasonal,delivery_transport,primary
280,2025,12,카카오모빌리티,2782000,22,1,1,seasonal,delivery_transport,primary
280,2026,1,카카오모빌리티,1454000,20,1,1,seasonal,delivery_transport,primary
280,2026,2,카카오모빌리티,1663000,18,1,1,seasonal,delivery_transport,primary
280,2026,3,카카오모빌리티,1473000,17,1,0,seasonal,delivery_transport,primary
280,2026,4,카카오모빌리티,2034000,27,1,0,seasonal,delivery_transport,primary
280,2026,5,카카오모빌리티,2165000,26,1,0,seasonal,delivery_transport,primary
281,2024,6,숨고,2505000,26,1,0,irregular,professional,primary
281,2024,7,숨고,0,0,0,0,irregular,professional,primary
281,2024,8,숨고,687000,11,1,0,irregular,professional,primary
281,2024,9,숨고,1133000,13,1,1,irregular,professional,primary
281,2024,10,숨고,1031000,14,1,0,irregular,professional,primary
281,2024,11,숨고,1723000,25,1,0,irregular,professional,primary
281,2024,12,숨고,1932000,24,1,1,irregular,professional,primary
281,2025,1,숨고,3295000,34,1,1,irregular,professional,primary
281,2025,2,숨고,5495000,29,1,1,irregular,professional,primary
281,2025,3,숨고,1228000,18,1,0,irregular,professional,primary
281,2025,4,숨고,254000,3,1,0,irregular,professional,primary
281,2025,5,숨고,2019000,26,1,0,irregular,professional,primary
281,2025,6,숨고,0,0,0,0,irregular,professional,primary
281,2025,7,숨고,1140000,17,1,0,irregular,professional,primary
281,2025,8,숨고,1802000,25,1,0,irregular,professional,primary
281,2025,9,숨고,3488000,27,1,1,irregular,professional,primary
281,2025,10,숨고,4110000,29,1,0,irregular,professional,primary
281,2025,11,숨고,2299000,31,1,0,irregular,professional,primary
281,2025,12,숨고,981000,12,1,1,irregular,professional,primary
281,2026,1,숨고,1730000,27,1,1,irregular,professional,primary
281,2026,2,숨고,976000,14,1,1,irregular,professional,primary
281,2026,3,숨고,986000,13,1,0,irregular,professional,primary
